epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1976.38,1.2061,1.322,1.6239,0.71449,0.60622,0.65115,0.41645,1.44781,1.38438,1.82042,0.008581,0.008581,0.008581
45,2020.99,1.19856,1.30487,1.61082,0.74717,0.61037,0.65587,0.43253,1.41374,1.3536,1.7939,0.008548,0.008548,0.008548
46,2065.63,1.19169,1.30606,1.60932,0.74616,0.5913,0.65763,0.42364,1.47483,1.38008,1.82205,0.008515,0.008515,0.008515
47,2110.25,1.20923,1.3188,1.62038,0.76436,0.59907,0.65897,0.43062,1.42742,1.39056,1.82426,0.008482,0.008482,0.008482
48,2154.84,1.17434,1.26562,1.59148,0.75562,0.59123,0.65209,0.42954,1.41612,1.33797,1.79727,0.008449,0.008449,0.008449
49,2199.45,1.18374,1.26888,1.59948,0.7807,0.617,0.66933,0.434,1.4159,1.37344,1.77603,0.008416,0.008416,0.008416
50,2244.11,1.18003,1.27766,1.59536,0.74757,0.62996,0.67228,0.44311,1.40859,1.31497,1.77122,0.008383,0.008383,0.008383
51,2288.73,1.18619,1.25905,1.59915,0.77373,0.62101,0.68181,0.44995,1.41923,1.30399,1.77101,0.00835,0.00835,0.00835
52,2333.44,1.17381,1.25391,1.5921,0.74856,0.59295,0.65091,0.42164,1.45145,1.33572,1.84041,0.008317,0.008317,0.008317
53,2378.08,1.17069,1.23603,1.58541,0.74452,0.65082,0.68704,0.45576,1.38572,1.30206,1.74942,0.008284,0.008284,0.008284
54,2422.67,1.17108,1.2463,1.58219,0.81695,0.61191,0.69315,0.4527,1.40467,1.26555,1.77432,0.008251,0.008251,0.008251
55,2467.22,1.17412,1.24749,1.57713,0.77785,0.62999,0.70002,0.45902,1.37371,1.25001,1.77282,0.008218,0.008218,0.008218
56,2511.76,1.16908,1.23639,1.58162,0.74275,0.58239,0.63439,0.41467,1.47304,1.48083,1.81142,0.008185,0.008185,0.008185
57,2556.36,1.14986,1.20895,1.56213,0.80706,0.60681,0.68608,0.43853,1.45749,1.37328,1.80325,0.008152,0.008152,0.008152
58,2600.9,1.12218,1.18098,1.54646,0.78761,0.62975,0.6812,0.45428,1.40902,1.29923,1.76421,0.008119,0.008119,0.008119
59,2645.47,1.16109,1.20139,1.57155,0.79123,0.65907,0.7117,0.47174,1.36821,1.22742,1.72809,0.008086,0.008086,0.008086
60,2690.13,1.16172,1.20341,1.5608,0.77185,0.64154,0.69626,0.45033,1.39537,1.29574,1.75216,0.008053,0.008053,0.008053
