epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,4348.16,1.08038,1.03724,1.48206,0.83781,0.68646,0.75443,0.51631,1.28092,1.06126,1.63374,0.006832,0.006832,0.006832
98,4392.95,1.10235,1.06138,1.48639,0.83048,0.71265,0.75858,0.52152,1.27313,1.01392,1.6358,0.006799,0.006799,0.006799
99,4437.71,1.08441,1.0397,1.46967,0.83791,0.6946,0.75737,0.51518,1.27238,1.03613,1.6284,0.006766,0.006766,0.006766
100,4482.45,1.08328,1.05099,1.48087,0.82435,0.72037,0.76396,0.52008,1.27018,1.02708,1.63231,0.006733,0.006733,0.006733
101,4527.22,1.07875,1.02546,1.46948,0.8481,0.67959,0.75513,0.51574,1.28528,1.05103,1.64419,0.0067,0.0067,0.0067
102,4571.91,1.09372,1.04365,1.4736,0.85533,0.683,0.75841,0.51318,1.29481,1.04313,1.64169,0.006667,0.006667,0.006667
103,4616.6,1.08349,1.03488,1.46982,0.85187,0.6875,0.76553,0.52735,1.2691,1.02773,1.62107,0.006634,0.006634,0.006634
104,4661.35,1.0775,1.02281,1.46654,0.8421,0.71186,0.76707,0.52659,1.2786,1.01279,1.62529,0.006601,0.006601,0.006601
105,4706.04,1.0729,1.03577,1.46681,0.84648,0.70567,0.76363,0.52309,1.2749,1.00618,1.62415,0.006568,0.006568,0.006568
106,4750.81,1.06829,1.01628,1.46689,0.81435,0.7199,0.77299,0.52726,1.28168,1.01122,1.62122,0.006535,0.006535,0.006535
107,4795.67,1.06275,1.02559,1.4615,0.84876,0.7016,0.76673,0.53011,1.25685,1.01012,1.61569,0.006502,0.006502,0.006502
108,4840.46,1.07114,1.02325,1.46904,0.82408,0.70323,0.76455,0.52529,1.26206,1.02293,1.6213,0.006469,0.006469,0.006469
109,4885.18,1.06427,1.00881,1.45816,0.85731,0.67226,0.75818,0.51562,1.28214,1.06278,1.62724,0.006436,0.006436,0.006436
110,4930,1.06464,0.99588,1.45446,0.83116,0.7134,0.77111,0.53675,1.24472,0.99167,1.60816,0.006403,0.006403,0.006403
111,4974.81,1.0553,0.99599,1.46312,0.85844,0.70572,0.77658,0.53385,1.24794,0.98906,1.60394,0.00637,0.00637,0.00637
112,5019.55,1.06698,1.00208,1.459,0.8502,0.71061,0.77543,0.53144,1.25679,1.00197,1.61157,0.006337,0.006337,0.006337
113,5064.31,1.05866,0.99031,1.45143,0.84006,0.71907,0.78082,0.53439,1.25728,0.98619,1.60651,0.006304,0.006304,0.006304
114,5109,1.05835,0.99407,1.44273,0.83431,0.72321,0.77526,0.53642,1.26015,0.97828,1.61201,0.006271,0.006271,0.006271
115,5153.77,1.06596,1.00687,1.45775,0.85687,0.70187,0.77153,0.53692,1.23739,0.98692,1.59758,0.006238,0.006238,0.006238
116,5198.56,1.04968,0.99041,1.4476,0.86415,0.71721,0.78552,0.53863,1.2362,0.9751,1.59422,0.006205,0.006205,0.006205
117,5243.25,1.04195,0.97636,1.44888,0.86624,0.71913,0.78678,0.53583,1.26249,0.96401,1.61151,0.006172,0.006172,0.006172
118,5288,1.04857,0.98423,1.44503,0.85507,0.72237,0.7861,0.54854,1.23493,0.961,1.59052,0.006139,0.006139,0.006139
119,5332.72,1.04132,0.96044,1.44115,0.87993,0.70789,0.785,0.5452,1.24397,0.9553,1.58935,0.006106,0.006106,0.006106
120,5377.39,1.05024,0.97408,1.4441,0.86595,0.71868,0.78168,0.53842,1.24152,0.95412,1.58472,0.006073,0.006073,0.006073
121,5422.07,1.02703,0.9684,1.43214,0.83833,0.73401,0.78314,0.54662,1.22323,0.96387,1.57975,0.00604,0.00604,0.00604
122,5466.76,1.03882,0.95469,1.43872,0.84278,0.71325,0.77813,0.54543,1.22221,0.95222,1.58367,0.006007,0.006007,0.006007
123,5511.43,1.0328,0.95331,1.42728,0.86054,0.71178,0.77689,0.54659,1.21557,0.95702,1.56571,0.005974,0.005974,0.005974
124,5556.12,1.02702,0.94947,1.43176,0.86718,0.71342,0.78547,0.5456,1.22586,0.94493,1.57777,0.005941,0.005941,0.005941
125,5600.8,1.04282,0.95037,1.43063,0.85107,0.71656,0.78569,0.54065,1.25416,0.9426,1.60221,0.005908,0.005908,0.005908
126,5645.51,1.03273,0.96343,1.43093,0.8471,0.7211,0.78619,0.54311,1.23563,0.96162,1.58875,0.005875,0.005875,0.005875
127,5690.21,1.02827,0.95736,1.42593,0.85193,0.73072,0.78539,0.54406,1.23953,0.9497,1.58956,0.005842,0.005842,0.005842
128,5734.89,1.0344,0.94984,1.4237,0.84503,0.72911,0.78732,0.55066,1.22046,0.94159,1.56701,0.005809,0.005809,0.005809
129,5779.6,1.0221,0.94246,1.4222,0.84941,0.7275,0.78233,0.54335,1.23842,0.94933,1.58373,0.005776,0.005776,0.005776
130,5824.38,1.0297,0.94605,1.42231,0.85935,0.72389,0.78656,0.54035,1.24017,0.9275,1.59099,0.005743,0.005743,0.005743
131,5869.09,1.01326,0.93252,1.41386,0.85086,0.72669,0.78631,0.54685,1.22014,0.93471,1.5793,0.00571,0.00571,0.00571
132,5913.76,1.01449,0.93695,1.42226,0.85132,0.73786,0.79069,0.54994,1.2102,0.93805,1.57497,0.005677,0.005677,0.005677
133,5958.47,1.01112,0.92732,1.41525,0.85647,0.72516,0.78882,0.54482,1.22937,0.95276,1.59396,0.005644,0.005644,0.005644
134,6003.14,1.01866,0.93437,1.42182,0.86436,0.73455,0.79254,0.54821,1.21349,0.93628,1.57718,0.005611,0.005611,0.005611
135,6047.77,1.00515,0.92003,1.41841,0.84982,0.72491,0.78062,0.54748,1.21155,0.93886,1.56737,0.005578,0.005578,0.005578
136,6092.52,1.01318,0.93289,1.41351,0.86305,0.71092,0.77595,0.54202,1.22165,0.96008,1.58482,0.005545,0.005545,0.005545
137,6137.26,1.01869,0.9322,1.41918,0.86731,0.73348,0.78923,0.5508,1.20562,0.93006,1.56612,0.005512,0.005512,0.005512
138,6181.95,0.99672,0.91329,1.41152,0.87283,0.73693,0.79128,0.55153,1.21275,0.93445,1.5615,0.005479,0.005479,0.005479
139,6226.73,1.00122,0.9187,1.40668,0.84219,0.73662,0.79175,0.55002,1.2154,0.9269,1.56654,0.005446,0.005446,0.005446
140,6271.47,1.00186,0.91281,1.40727,0.86477,0.72701,0.79636,0.55253,1.2147,0.91167,1.5706,0.005413,0.005413,0.005413
141,6316.25,0.98406,0.89363,1.39612,0.87355,0.72433,0.79638,0.55357,1.21132,0.89516,1.57013,0.00538,0.00538,0.00538
142,6360.99,1.01767,0.91644,1.40831,0.86524,0.74231,0.79637,0.55423,1.20853,0.90068,1.57472,0.005347,0.005347,0.005347
143,6405.74,1.01424,0.91842,1.40945,0.86122,0.72697,0.79384,0.55228,1.21819,0.91888,1.57793,0.005314,0.005314,0.005314
144,6450.45,1.00377,0.90752,1.39724,0.86482,0.73751,0.79211,0.5509,1.22041,0.9209,1.58491,0.005281,0.005281,0.005281
145,6495.18,0.99396,0.89887,1.39737,0.85391,0.74088,0.79234,0.55798,1.20896,0.91317,1.57217,0.005248,0.005248,0.005248
146,6539.9,0.98763,0.90199,1.39764,0.87539,0.72833,0.79206,0.55719,1.21098,0.90764,1.57023,0.005215,0.005215,0.005215
147,6584.6,1.00146,0.89917,1.40853,0.88003,0.72868,0.79482,0.55698,1.20555,0.90393,1.56845,0.005182,0.005182,0.005182
148,6629.3,1.00163,0.89567,1.3953,0.8705,0.73565,0.79679,0.55508,1.21072,0.90648,1.56877,0.005149,0.005149,0.005149
149,6674,0.99145,0.90779,1.39814,0.87402,0.72911,0.79415,0.55541,1.21371,0.89627,1.57169,0.005116,0.005116,0.005116
150,6718.73,0.98407,0.87996,1.38792,0.88589,0.72497,0.79826,0.55362,1.2076,0.90245,1.56765,0.005083,0.005083,0.005083
151,6763.45,0.99658,0.91146,1.40313,0.87885,0.74216,0.80402,0.55895,1.20689,0.89819,1.57394,0.00505,0.00505,0.00505
152,6808.21,0.99206,0.88517,1.3889,0.87544,0.74314,0.80198,0.55717,1.21181,0.8953,1.57164,0.005017,0.005017,0.005017
153,6852.95,1.00919,0.90411,1.40049,0.87242,0.73532,0.80437,0.56028,1.20767,0.89851,1.56502,0.004984,0.004984,0.004984
154,6897.76,0.9799,0.86781,1.38797,0.88171,0.73427,0.80626,0.5623,1.2029,0.884,1.55808,0.004951,0.004951,0.004951
155,6942.49,0.97679,0.87505,1.37433,0.86966,0.73921,0.80227,0.55929,1.20829,0.88717,1.56549,0.004918,0.004918,0.004918
156,6987.2,0.97319,0.86932,1.37884,0.87625,0.7328,0.803,0.56301,1.19227,0.87777,1.55046,0.004885,0.004885,0.004885
157,7031.92,0.97473,0.86535,1.37911,0.86223,0.73901,0.80417,0.56324,1.19567,0.87057,1.55528,0.004852,0.004852,0.004852
158,7076.66,0.97591,0.8734,1.38133,0.8607,0.74778,0.80207,0.56387,1.19502,0.86782,1.5575,0.004819,0.004819,0.004819
159,7121.36,0.97463,0.8695,1.37729,0.86666,0.73759,0.80147,0.5656,1.20032,0.87438,1.56097,0.004786,0.004786,0.004786
