epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,940.824,1.2231,1.31313,1.59492,0.73147,0.58242,0.6356,0.41352,1.44226,1.43635,1.77439,0.008581,0.008581,0.008581
45,961.994,1.21943,1.30822,1.58544,0.75951,0.58794,0.64434,0.42225,1.43409,1.33495,1.77025,0.008548,0.008548,0.008548
46,983.109,1.20917,1.28571,1.57892,0.74775,0.62087,0.65945,0.4364,1.39535,1.30504,1.71667,0.008515,0.008515,0.008515
47,1004.1,1.23776,1.30991,1.59868,0.73875,0.5877,0.63466,0.42509,1.41373,1.35645,1.76006,0.008482,0.008482,0.008482
48,1025.14,1.19476,1.25707,1.56662,0.7437,0.61972,0.6563,0.43485,1.407,1.38706,1.74696,0.008449,0.008449,0.008449
49,1046.12,1.19565,1.26317,1.57044,0.74543,0.61558,0.6565,0.43215,1.41143,1.31465,1.75979,0.008416,0.008416,0.008416
50,1067.18,1.19189,1.27585,1.57029,0.73107,0.61381,0.65012,0.42545,1.41757,1.36072,1.74223,0.008383,0.008383,0.008383
51,1088.22,1.19944,1.25255,1.56727,0.77212,0.61218,0.67079,0.43927,1.3843,1.332,1.72884,0.00835,0.00835,0.00835
52,1108.99,1.19293,1.22685,1.56421,0.72614,0.60592,0.64463,0.42103,1.42582,1.3368,1.74723,0.008317,0.008317,0.008317
53,1130.05,1.19272,1.22472,1.55824,0.73098,0.62734,0.66926,0.44211,1.3836,1.25148,1.71448,0.008284,0.008284,0.008284
54,1151.19,1.1894,1.23719,1.55936,0.75919,0.61925,0.66233,0.43145,1.42008,1.37828,1.75901,0.008251,0.008251,0.008251
55,1172.29,1.19066,1.24596,1.55575,0.76027,0.60719,0.65849,0.43804,1.37917,1.33221,1.71462,0.008218,0.008218,0.008218
56,1193.3,1.18379,1.22267,1.55792,0.76462,0.6109,0.65922,0.44787,1.35111,1.27982,1.68908,0.008185,0.008185,0.008185
