epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,932.613,1.27925,1.374,1.62807,0.71801,0.55876,0.6018,0.37518,1.53953,1.61866,1.90454,0.008581,0.008581,0.008581
45,953.646,1.26649,1.36495,1.61026,0.72681,0.55253,0.60605,0.37801,1.56075,1.55821,1.90036,0.008548,0.008548,0.008548
46,974.667,1.25551,1.35578,1.61205,0.77258,0.57419,0.6386,0.40537,1.49248,1.43528,1.81723,0.008515,0.008515,0.008515
47,995.733,1.28645,1.37566,1.62467,0.77745,0.56,0.62977,0.40502,1.47885,1.48689,1.83678,0.008482,0.008482,0.008482
48,1016.79,1.24586,1.32365,1.59064,0.73,0.58515,0.6371,0.40979,1.47251,1.43384,1.81627,0.008449,0.008449,0.008449
49,1037.66,1.25162,1.32129,1.59997,0.75763,0.60199,0.64332,0.41965,1.427,1.37343,1.80398,0.008416,0.008416,0.008416
50,1058.71,1.24803,1.3337,1.60231,0.71245,0.5927,0.63253,0.39843,1.52849,1.4681,1.8765,0.008383,0.008383,0.008383
51,1079.72,1.24295,1.31693,1.59421,0.73137,0.60626,0.63745,0.41902,1.46107,1.40345,1.83535,0.00835,0.00835,0.00835
52,1100.9,1.23473,1.29388,1.58928,0.73024,0.60593,0.6504,0.4163,1.46556,1.3988,1.80662,0.008317,0.008317,0.008317
53,1121.81,1.23181,1.28949,1.57941,0.72558,0.57275,0.62971,0.40535,1.46655,1.45022,1.80847,0.008284,0.008284,0.008284
54,1142.85,1.23799,1.30287,1.58895,0.73997,0.61073,0.65525,0.41893,1.44887,1.38388,1.8194,0.008251,0.008251,0.008251
55,1163.93,1.2461,1.29339,1.58401,0.73998,0.59624,0.64901,0.41921,1.4531,1.41726,1.79271,0.008218,0.008218,0.008218
56,1184.98,1.23325,1.28302,1.58492,0.71729,0.6222,0.65413,0.42805,1.42108,1.34631,1.77659,0.008185,0.008185,0.008185
57,1206.07,1.21291,1.26437,1.56669,0.73923,0.61438,0.65693,0.41846,1.4621,1.41792,1.80681,0.008152,0.008152,0.008152
58,1227.09,1.18557,1.23855,1.54829,0.75616,0.61997,0.66471,0.43767,1.4252,1.33245,1.78309,0.008119,0.008119,0.008119
59,1248.15,1.21848,1.2473,1.5693,0.78038,0.61477,0.67086,0.41452,1.48487,1.34087,1.81215,0.008086,0.008086,0.008086
60,1269.24,1.23396,1.24147,1.56269,0.78767,0.63625,0.69033,0.45578,1.40753,1.27303,1.75079,0.008053,0.008053,0.008053
61,1290.41,1.23454,1.26551,1.5683,0.73855,0.59973,0.65639,0.42122,1.45197,1.38233,1.78771,0.00802,0.00802,0.00802
62,1311.5,1.22222,1.25571,1.56741,0.74883,0.62217,0.67713,0.43455,1.42106,1.32431,1.75567,0.007987,0.007987,0.007987
63,1332.53,1.19216,1.21112,1.54891,0.7814,0.6256,0.69226,0.45409,1.4052,1.26146,1.75417,0.007954,0.007954,0.007954
64,1353.6,1.19507,1.21117,1.54585,0.77943,0.62395,0.68393,0.44887,1.38925,1.28671,1.7497,0.007921,0.007921,0.007921
65,1374.66,1.20953,1.216,1.55513,0.79839,0.64831,0.70189,0.45084,1.42523,1.28118,1.76209,0.007888,0.007888,0.007888
66,1395.73,1.19706,1.21498,1.5418,0.76538,0.63526,0.68364,0.45157,1.41744,1.27535,1.74633,0.007855,0.007855,0.007855
67,1416.8,1.18043,1.20594,1.53582,0.76658,0.65457,0.70134,0.45736,1.40218,1.28947,1.73254,0.007822,0.007822,0.007822
68,1437.9,1.19982,1.22124,1.54846,0.77798,0.6211,0.67775,0.44965,1.3894,1.28489,1.74474,0.007789,0.007789,0.007789
69,1458.94,1.20697,1.21064,1.54466,0.81948,0.62336,0.69465,0.45711,1.41431,1.25995,1.73481,0.007756,0.007756,0.007756
70,1479.98,1.19111,1.20639,1.54349,0.79181,0.61734,0.68649,0.45357,1.38674,1.22396,1.73787,0.007723,0.007723,0.007723
71,1501,1.18326,1.18744,1.53288,0.78798,0.63842,0.69641,0.47049,1.36731,1.23152,1.71052,0.00769,0.00769,0.00769
72,1521.97,1.18674,1.19102,1.53199,0.79809,0.63863,0.7053,0.46486,1.37614,1.24856,1.71756,0.007657,0.007657,0.007657
73,1542.99,1.18943,1.18915,1.53629,0.8096,0.63794,0.69841,0.46013,1.38622,1.26419,1.71061,0.007624,0.007624,0.007624
74,1564.05,1.17566,1.1746,1.52571,0.78805,0.64137,0.70292,0.46268,1.38608,1.23189,1.7231,0.007591,0.007591,0.007591
75,1585.17,1.16911,1.16916,1.52128,0.76982,0.63912,0.69512,0.46536,1.38458,1.22837,1.72772,0.007558,0.007558,0.007558
76,1606.27,1.18808,1.18869,1.53986,0.81293,0.63522,0.69696,0.47246,1.35148,1.21342,1.68347,0.007525,0.007525,0.007525
77,1627.37,1.18968,1.16132,1.52705,0.78992,0.64631,0.70553,0.46957,1.38024,1.20407,1.7104,0.007492,0.007492,0.007492
78,1648.44,1.15034,1.14242,1.5064,0.81662,0.63152,0.70962,0.47866,1.34175,1.2138,1.68569,0.007459,0.007459,0.007459
79,1669.31,1.16795,1.15781,1.51428,0.77844,0.64812,0.70162,0.47204,1.35877,1.21376,1.69796,0.007426,0.007426,0.007426
80,1690.28,1.15535,1.14891,1.5106,0.79522,0.66943,0.71782,0.48197,1.33541,1.18517,1.68105,0.007393,0.007393,0.007393
81,1711.29,1.15777,1.13679,1.51014,0.78421,0.66817,0.71323,0.47664,1.35727,1.18764,1.6884,0.00736,0.00736,0.00736
82,1732.14,1.14737,1.12932,1.50099,0.74712,0.68641,0.71622,0.47822,1.36354,1.1838,1.70039,0.007327,0.007327,0.007327
83,1753.14,1.13798,1.13055,1.5008,0.79262,0.66021,0.7153,0.47289,1.36003,1.18358,1.69218,0.007294,0.007294,0.007294
84,1774.17,1.1571,1.13077,1.50434,0.8054,0.64637,0.71858,0.47348,1.39847,1.16128,1.72645,0.007261,0.007261,0.007261
85,1795.11,1.1592,1.13394,1.50083,0.81101,0.67294,0.7279,0.48613,1.33626,1.15107,1.67713,0.007228,0.007228,0.007228
86,1816.19,1.1327,1.11938,1.4904,0.82562,0.66266,0.72671,0.48497,1.33285,1.19034,1.67574,0.007195,0.007195,0.007195
87,1837.13,1.14828,1.13327,1.50646,0.78482,0.68348,0.72206,0.48832,1.32368,1.15853,1.66117,0.007162,0.007162,0.007162
88,1858.22,1.13463,1.10362,1.48417,0.79152,0.6778,0.72423,0.48394,1.34935,1.16103,1.67452,0.007129,0.007129,0.007129
89,1879.24,1.14548,1.1163,1.49445,0.83845,0.67425,0.73987,0.49059,1.34772,1.11782,1.66915,0.007096,0.007096,0.007096
90,1900.25,1.11335,1.07633,1.47803,0.80598,0.6617,0.72169,0.48983,1.33102,1.16793,1.67083,0.007063,0.007063,0.007063
91,1921.35,1.13911,1.10433,1.48688,0.84966,0.65061,0.73188,0.50006,1.30344,1.15093,1.63778,0.00703,0.00703,0.00703
92,1942.44,1.12417,1.09511,1.49079,0.78905,0.67621,0.7277,0.48928,1.32533,1.14614,1.65318,0.006997,0.006997,0.006997
93,1963.47,1.13176,1.10673,1.48439,0.84706,0.67316,0.73668,0.505,1.29874,1.1142,1.63367,0.006964,0.006964,0.006964
94,1984.5,1.12597,1.08071,1.47644,0.79288,0.68733,0.74172,0.50358,1.30248,1.09697,1.63456,0.006931,0.006931,0.006931
95,2005.51,1.12288,1.08923,1.48545,0.79525,0.69204,0.74218,0.50827,1.29869,1.09995,1.62873,0.006898,0.006898,0.006898
96,2026.48,1.12273,1.08397,1.47651,0.83386,0.68061,0.74642,0.50335,1.30765,1.10272,1.64068,0.006865,0.006865,0.006865
97,2047.46,1.10582,1.07131,1.46904,0.84017,0.67952,0.75191,0.51029,1.30594,1.08302,1.62774,0.006832,0.006832,0.006832
98,2068.51,1.13191,1.08623,1.47943,0.83331,0.69318,0.75027,0.5137,1.29709,1.09198,1.6278,0.006799,0.006799,0.006799
99,2089.56,1.11482,1.06046,1.46192,0.84686,0.67813,0.74635,0.51243,1.28817,1.08101,1.63091,0.006766,0.006766,0.006766
100,2110.7,1.11502,1.08041,1.47191,0.82677,0.68616,0.75194,0.52047,1.27056,1.06561,1.61421,0.006733,0.006733,0.006733
101,2131.79,1.10025,1.05255,1.46308,0.83108,0.67998,0.74702,0.50641,1.30164,1.10512,1.63858,0.0067,0.0067,0.0067
102,2152.89,1.1203,1.06526,1.46719,0.80881,0.68374,0.73799,0.50384,1.32521,1.10874,1.65234,0.006667,0.006667,0.006667
103,2173.96,1.10436,1.05626,1.4594,0.8102,0.69621,0.75817,0.52033,1.27942,1.07567,1.60922,0.006634,0.006634,0.006634
104,2194.97,1.09738,1.04238,1.45474,0.8696,0.67216,0.75357,0.51637,1.3024,1.06652,1.63278,0.006601,0.006601,0.006601
105,2215.98,1.09843,1.05211,1.45799,0.85409,0.67847,0.74994,0.51566,1.28635,1.06085,1.62931,0.006568,0.006568,0.006568
106,2237.05,1.09498,1.03309,1.45842,0.81952,0.68626,0.75715,0.51808,1.27941,1.05957,1.61447,0.006535,0.006535,0.006535
107,2258.12,1.08415,1.04257,1.44947,0.82324,0.68839,0.751,0.51941,1.26432,1.07739,1.60065,0.006502,0.006502,0.006502
108,2279.17,1.09754,1.04181,1.45482,0.8396,0.67574,0.75893,0.52036,1.28,1.05818,1.60384,0.006469,0.006469,0.006469
109,2300.22,1.08604,1.03102,1.44787,0.84248,0.67762,0.75878,0.51733,1.28284,1.07777,1.61457,0.006436,0.006436,0.006436
110,2321.27,1.08858,1.01816,1.44769,0.81928,0.71155,0.75901,0.52238,1.28059,1.05231,1.61462,0.006403,0.006403,0.006403
111,2342.31,1.08211,1.02541,1.45349,0.8074,0.69547,0.75503,0.52217,1.27506,1.04005,1.6089,0.00637,0.00637,0.00637
112,2363.57,1.08625,1.03083,1.44693,0.85972,0.68177,0.75568,0.52172,1.26631,1.0406,1.61184,0.006337,0.006337,0.006337
113,2384.41,1.08275,1.01456,1.44313,0.84961,0.69407,0.76506,0.52534,1.25773,1.02785,1.59825,0.006304,0.006304,0.006304
114,2405.42,1.08011,1.01725,1.43057,0.83957,0.69922,0.76733,0.53046,1.25627,1.03117,1.5927,0.006271,0.006271,0.006271
115,2426.32,1.09519,1.03292,1.45065,0.81227,0.71569,0.76128,0.5316,1.24284,1.0399,1.58701,0.006238,0.006238,0.006238
116,2447.36,1.07641,1.0182,1.4411,0.85002,0.70281,0.77264,0.53187,1.25588,1.03475,1.59598,0.006205,0.006205,0.006205
117,2468.4,1.07224,1.00436,1.44402,0.80444,0.71933,0.75712,0.52602,1.26582,1.04591,1.59102,0.006172,0.006172,0.006172
118,2489.39,1.07621,1.00515,1.43716,0.79937,0.71954,0.76395,0.53336,1.26949,1.03147,1.59545,0.006139,0.006139,0.006139
119,2510.43,1.06492,0.98616,1.43252,0.84498,0.69479,0.76309,0.5252,1.27007,1.02573,1.59957,0.006106,0.006106,0.006106
120,2531.54,1.07563,1.00905,1.43526,0.83543,0.72608,0.77518,0.53651,1.25115,0.99981,1.58099,0.006073,0.006073,0.006073
121,2552.59,1.0569,0.99485,1.42761,0.84294,0.70629,0.77535,0.53547,1.25848,0.9997,1.59486,0.00604,0.00604,0.00604
122,2573.64,1.06953,0.98773,1.43471,0.85188,0.71121,0.77006,0.54298,1.23525,0.99213,1.57309,0.006007,0.006007,0.006007
123,2594.73,1.06319,0.97997,1.42152,0.8428,0.713,0.77213,0.53928,1.24366,1.00366,1.5821,0.005974,0.005974,0.005974
124,2615.75,1.05553,0.96594,1.42635,0.84095,0.72254,0.77612,0.54247,1.24432,0.9918,1.58012,0.005941,0.005941,0.005941
125,2636.79,1.0674,0.96809,1.41871,0.84166,0.69911,0.77241,0.53727,1.24521,0.99658,1.58183,0.005908,0.005908,0.005908
